SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-03 07:41:30.887713,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-62
1,DC:A6:32:33:B0:C2,2020-07-03 07:41:31.546042,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-62
2,DC:A6:32:33:B0:C2,2020-07-03 07:41:32.363591,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
3,DC:A6:32:33:B0:C2,2020-07-03 07:41:33.122336,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-65
4,DC:A6:32:33:B0:C2,2020-07-03 07:41:34.029952,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-68
5,DC:A6:32:33:B0:C2,2020-07-03 07:41:35.391316,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-68
6,DC:A6:32:33:B0:C2,2020-07-03 07:41:37.396307,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-67
7,DC:A6:32:33:B0:C2,2020-07-03 07:41:39.401435,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-67
8,DC:A6:32:33:B0:C2,2020-07-03 07:41:40.742873,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-65
9,DC:A6:32:33:B0:C2,2020-07-03 07:41:41.105242,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-67
10,DC:A6:32:33:B0:C2,2020-07-03 07:41:42.215377,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-65
11,DC:A6:32:33:B0:C2,2020-07-03 07:41:43.271603,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-65
12,DC:A6:32:33:B0:C2,2020-07-03 07:41:44.045572,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
13,DC:A6:32:33:B0:C2,2020-07-03 07:41:45.170488,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
14,DC:A6:32:33:B0:C2,2020-07-03 07:41:46.611868,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-68
15,DC:A6:32:33:B0:C2,2020-07-03 07:41:47.073047,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
16,DC:A6:32:33:B0:C2,2020-07-03 07:41:48.801915,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-67
17,DC:A6:32:33:B0:C2,2020-07-03 07:41:49.444430,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
18,DC:A6:32:33:B0:C2,2020-07-03 07:41:50.452007,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
19,DC:A6:32:33:B0:C2,2020-07-03 07:41:51.033192,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-64
20,DC:A6:32:33:B0:C2,2020-07-03 07:41:52.010384,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-68
21,DC:A6:32:33:B0:C2,2020-07-03 07:41:53.088500,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
22,DC:A6:32:33:B0:C2,2020-07-03 07:41:54.707816,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
23,DC:A6:32:33:B0:C2,2020-07-03 07:41:55.293365,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
24,DC:A6:32:33:B0:C2,2020-07-03 07:41:56.485589,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-64
25,DC:A6:32:33:B0:C2,2020-07-03 07:41:57.274808,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-64
26,DC:A6:32:33:B0:C2,2020-07-03 07:41:59.280078,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-67
27,DC:A6:32:33:B0:C2,2020-07-03 07:42:00.136243,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-67
28,DC:A6:32:33:B0:C2,2020-07-03 07:42:01.097475,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-65
29,DC:A6:32:33:B0:C2,2020-07-03 07:42:02.565223,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
30,DC:A6:32:33:B0:C2,2020-07-03 07:42:03.176279,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-64
31,DC:A6:32:33:B0:C2,2020-07-03 07:42:04.093981,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-66
32,DC:A6:32:33:B0:C2,2020-07-03 07:42:05.132846,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-65
33,DC:A6:32:33:B0:C2,2020-07-03 07:42:06.596575,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-64
34,DC:A6:32:33:B0:C2,2020-07-03 07:42:07.217717,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-67
35,DC:A6:32:33:B0:C2,2020-07-03 07:42:08.194225,22969d38-bd22-11ea-8436-dca63233b0c1,1,1,1,-64
