SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-02 13:03:12.215677,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-66
1,DC:A6:32:33:B0:C2,2020-07-02 13:03:13.578249,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-70
2,DC:A6:32:33:B0:C2,2020-07-02 13:03:14.694556,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-70
3,DC:A6:32:33:B0:C2,2020-07-02 13:03:15.049496,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-65
4,DC:A6:32:33:B0:C2,2020-07-02 13:03:16.119439,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-65
5,DC:A6:32:33:B0:C2,2020-07-02 13:03:17.284621,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-71
6,DC:A6:32:33:B0:C2,2020-07-02 13:03:18.855225,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-64
7,DC:A6:32:33:B0:C2,2020-07-02 13:03:19.123213,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-65
8,DC:A6:32:33:B0:C2,2020-07-02 13:03:21.128480,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-64
9,DC:A6:32:33:B0:C2,2020-07-02 13:03:22.429636,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-65
10,DC:A6:32:33:B0:C2,2020-07-02 13:03:23.622272,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-64
11,DC:A6:32:33:B0:C2,2020-07-02 13:03:24.695930,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-64
12,DC:A6:32:33:B0:C2,2020-07-02 13:03:25.657228,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-72
13,DC:A6:32:33:B0:C2,2020-07-02 13:03:27.444855,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-65
14,DC:A6:32:33:B0:C2,2020-07-02 13:03:29.449922,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-66
15,DC:A6:32:33:B0:C2,2020-07-02 13:03:30.171041,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-71
16,DC:A6:32:33:B0:C2,2020-07-02 13:03:31.008512,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-65
17,DC:A6:32:33:B0:C2,2020-07-02 13:03:32.029858,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-66
18,DC:A6:32:33:B0:C2,2020-07-02 13:03:33.628750,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-66
19,DC:A6:32:33:B0:C2,2020-07-02 13:03:34.047260,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-65
20,DC:A6:32:33:B0:C2,2020-07-02 13:03:36.052544,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-66
21,DC:A6:32:33:B0:C2,2020-07-02 13:03:37.336222,e71290b0-bc85-11ea-b652-dca63233b0c1,1,1,1,-71
