SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-20 10:32:56.214324,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-71
1,DC:A6:32:33:B0:C2,2020-07-20 10:32:58.219682,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-73
2,DC:A6:32:33:B0:C2,2020-07-20 10:32:59.945915,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-73
3,DC:A6:32:33:B0:C2,2020-07-20 10:33:00.039432,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-69
4,DC:A6:32:33:B0:C2,2020-07-20 10:33:01.017046,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-80
5,DC:A6:32:33:B0:C2,2020-07-20 10:33:03.022134,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-80
6,DC:A6:32:33:B0:C2,2020-07-20 10:33:05.027154,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-69
7,DC:A6:32:33:B0:C2,2020-07-20 10:33:06.427574,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-69
8,DC:A6:32:33:B0:C2,2020-07-20 10:33:08.433190,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-69
9,DC:A6:32:33:B0:C2,2020-07-20 10:33:10.003026,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-81
10,DC:A6:32:33:B0:C2,2020-07-20 10:33:11.045535,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-72
11,DC:A6:32:33:B0:C2,2020-07-20 10:33:12.676801,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-69
12,DC:A6:32:33:B0:C2,2020-07-20 10:33:13.786959,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-72
13,DC:A6:32:33:B0:C2,2020-07-20 10:33:14.056805,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-69
14,DC:A6:32:33:B0:C2,2020-07-20 10:33:15.310587,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-70
15,DC:A6:32:33:B0:C2,2020-07-20 10:33:17.315695,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-70
16,DC:A6:32:33:B0:C2,2020-07-20 10:33:19.320531,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-73
17,DC:A6:32:33:B0:C2,2020-07-20 10:33:20.030654,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-78
18,DC:A6:32:33:B0:C2,2020-07-20 10:33:21.026809,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-79
19,DC:A6:32:33:B0:C2,2020-07-20 10:33:23.031879,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-70
20,DC:A6:32:33:B0:C2,2020-07-20 10:33:25.036813,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-70
21,DC:A6:32:33:B0:C2,2020-07-20 10:33:26.162443,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-72
22,DC:A6:32:33:B0:C2,2020-07-20 10:33:28.167952,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-69
23,DC:A6:32:33:B0:C2,2020-07-20 10:33:30.173087,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-73
24,DC:A6:32:33:B0:C2,2020-07-20 10:33:31.082349,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-77
25,DC:A6:32:33:B0:C2,2020-07-20 10:33:32.937378,e63394aa-ca95-11ea-be35-dca63233b0c1,1,1,1,-71
