SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-03 13:58:25.526835,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-68
1,DC:A6:32:33:B0:C2,2020-07-03 13:58:26.478951,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-73
2,DC:A6:32:33:B0:C2,2020-07-03 13:58:27.243928,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-72
3,DC:A6:32:33:B0:C2,2020-07-03 13:58:28.006468,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-73
4,DC:A6:32:33:B0:C2,2020-07-03 13:58:29.674063,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-68
5,DC:A6:32:33:B0:C2,2020-07-03 13:58:30.293943,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-72
6,DC:A6:32:33:B0:C2,2020-07-03 13:58:31.348911,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-68
7,DC:A6:32:33:B0:C2,2020-07-03 13:58:33.354101,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-73
8,DC:A6:32:33:B0:C2,2020-07-03 13:58:35.359145,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
9,DC:A6:32:33:B0:C2,2020-07-03 13:58:36.045300,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-69
10,DC:A6:32:33:B0:C2,2020-07-03 13:58:38.003524,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
11,DC:A6:32:33:B0:C2,2020-07-03 13:58:39.105243,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-72
12,DC:A6:32:33:B0:C2,2020-07-03 13:58:40.390282,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
13,DC:A6:32:33:B0:C2,2020-07-03 13:58:41.676668,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-74
14,DC:A6:32:33:B0:C2,2020-07-03 13:58:42.252207,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-73
15,DC:A6:32:33:B0:C2,2020-07-03 13:58:44.077918,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-68
16,DC:A6:32:33:B0:C2,2020-07-03 13:58:45.417815,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-73
17,DC:A6:32:33:B0:C2,2020-07-03 13:58:46.830297,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-68
18,DC:A6:32:33:B0:C2,2020-07-03 13:58:47.117811,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-74
19,DC:A6:32:33:B0:C2,2020-07-03 13:58:48.119706,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
20,DC:A6:32:33:B0:C2,2020-07-03 13:58:50.124142,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-67
21,DC:A6:32:33:B0:C2,2020-07-03 13:58:52.129032,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-72
22,DC:A6:32:33:B0:C2,2020-07-03 13:58:53.280501,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-69
23,DC:A6:32:33:B0:C2,2020-07-03 13:58:54.449159,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-74
24,DC:A6:32:33:B0:C2,2020-07-03 13:58:55.426657,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-68
25,DC:A6:32:33:B0:C2,2020-07-03 13:58:56.114262,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
26,DC:A6:32:33:B0:C2,2020-07-03 13:58:58.119181,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
27,DC:A6:32:33:B0:C2,2020-07-03 13:58:59.740539,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
28,DC:A6:32:33:B0:C2,2020-07-03 13:59:00.185442,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-64
29,DC:A6:32:33:B0:C2,2020-07-03 13:59:01.022971,c678b4c0-bd56-11ea-84ae-dca63233b0c1,1,1,1,-72
