SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-04 09:21:01.409753,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-86
1,DC:A6:32:33:B0:C2,2020-07-04 09:21:02.010851,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-83
2,DC:A6:32:33:B0:C2,2020-07-04 09:21:03.326850,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-80
3,DC:A6:32:33:B0:C2,2020-07-04 09:21:04.175599,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-73
4,DC:A6:32:33:B0:C2,2020-07-04 09:21:05.889311,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-84
5,DC:A6:32:33:B0:C2,2020-07-04 09:21:06.069315,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-83
6,DC:A6:32:33:B0:C2,2020-07-04 09:21:07.046761,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-75
7,DC:A6:32:33:B0:C2,2020-07-04 09:21:08.105472,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-74
8,DC:A6:32:33:B0:C2,2020-07-04 09:21:09.015472,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-82
9,DC:A6:32:33:B0:C2,2020-07-04 09:21:10.231274,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-82
10,DC:A6:32:33:B0:C2,2020-07-04 09:21:11.030563,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-82
11,DC:A6:32:33:B0:C2,2020-07-04 09:21:13.035681,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-82
12,DC:A6:32:33:B0:C2,2020-07-04 09:21:14.119293,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-75
13,DC:A6:32:33:B0:C2,2020-07-04 09:21:16.124420,3078e01e-bdf9-11ea-b6bc-dca63233b0c1,1,1,1,-74
