SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-22 09:38:04.876560,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-79
1,DC:A6:32:33:B0:C2,2020-07-22 09:38:05.104172,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-75
2,DC:A6:32:33:B0:C2,2020-07-22 09:38:07.109426,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-78
3,DC:A6:32:33:B0:C2,2020-07-22 09:38:08.516850,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-74
4,DC:A6:32:33:B0:C2,2020-07-22 09:38:09.886548,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-73
5,DC:A6:32:33:B0:C2,2020-07-22 09:38:10.072566,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-71
6,DC:A6:32:33:B0:C2,2020-07-22 09:38:12.076947,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-74
7,DC:A6:32:33:B0:C2,2020-07-22 09:38:14.082250,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-74
8,DC:A6:32:33:B0:C2,2020-07-22 09:38:15.884474,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
9,DC:A6:32:33:B0:C2,2020-07-22 09:38:16.596877,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-74
10,DC:A6:32:33:B0:C2,2020-07-22 09:38:17.958047,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-73
11,DC:A6:32:33:B0:C2,2020-07-22 09:38:18.052788,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-72
12,DC:A6:32:33:B0:C2,2020-07-22 09:38:20.057819,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
13,DC:A6:32:33:B0:C2,2020-07-22 09:38:22.062425,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
14,DC:A6:32:33:B0:C2,2020-07-22 09:38:24.068600,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-64
15,DC:A6:32:33:B0:C2,2020-07-22 09:38:25.025751,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-64
16,DC:A6:32:33:B0:C2,2020-07-22 09:38:27.030669,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-74
17,DC:A6:32:33:B0:C2,2020-07-22 09:38:29.036684,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
18,DC:A6:32:33:B0:C2,2020-07-22 09:38:31.041346,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-74
19,DC:A6:32:33:B0:C2,2020-07-22 09:38:32.293635,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
20,DC:A6:32:33:B0:C2,2020-07-22 09:38:33.439053,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
21,DC:A6:32:33:B0:C2,2020-07-22 09:38:34.255887,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
22,DC:A6:32:33:B0:C2,2020-07-22 09:38:36.260747,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
23,DC:A6:32:33:B0:C2,2020-07-22 09:38:38.266784,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
24,DC:A6:32:33:B0:C2,2020-07-22 09:38:40.272689,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
25,DC:A6:32:33:B0:C2,2020-07-22 09:38:42.276866,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-73
26,DC:A6:32:33:B0:C2,2020-07-22 09:38:43.624681,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
27,DC:A6:32:33:B0:C2,2020-07-22 09:38:45.630658,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
28,DC:A6:32:33:B0:C2,2020-07-22 09:38:46.099207,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
29,DC:A6:32:33:B0:C2,2020-07-22 09:38:48.104183,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-72
30,DC:A6:32:33:B0:C2,2020-07-22 09:38:49.473860,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-73
31,DC:A6:32:33:B0:C2,2020-07-22 09:38:51.405652,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-72
32,DC:A6:32:33:B0:C2,2020-07-22 09:38:53.228374,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
33,DC:A6:32:33:B0:C2,2020-07-22 09:38:55.233126,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
34,DC:A6:32:33:B0:C2,2020-07-22 09:38:56.021865,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-72
35,DC:A6:32:33:B0:C2,2020-07-22 09:38:57.897878,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-73
36,DC:A6:32:33:B0:C2,2020-07-22 09:38:58.022666,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-74
37,DC:A6:32:33:B0:C2,2020-07-22 09:39:00.027638,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-73
38,DC:A6:32:33:B0:C2,2020-07-22 09:39:01.148559,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
39,DC:A6:32:33:B0:C2,2020-07-22 09:39:03.153447,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-65
40,DC:A6:32:33:B0:C2,2020-07-22 09:39:05.158294,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-75
41,DC:A6:32:33:B0:C2,2020-07-22 09:39:06.038055,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-75
42,DC:A6:32:33:B0:C2,2020-07-22 09:39:07.401486,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-73
43,DC:A6:32:33:B0:C2,2020-07-22 09:39:09.406415,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-64
44,DC:A6:32:33:B0:C2,2020-07-22 09:39:11.412362,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
45,DC:A6:32:33:B0:C2,2020-07-22 09:39:13.417029,904c3e5c-cc20-11ea-b6ac-dca63233b0c1,1,1,1,-76
