SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-02 14:00:07.515079,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-79
1,DC:A6:32:33:B0:C2,2020-07-02 14:00:08.999720,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-77
2,DC:A6:32:33:B0:C2,2020-07-02 14:00:10.288325,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-79
3,DC:A6:32:33:B0:C2,2020-07-02 14:00:11.574565,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-68
4,DC:A6:32:33:B0:C2,2020-07-02 14:00:12.084551,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-74
5,DC:A6:32:33:B0:C2,2020-07-02 14:00:14.089595,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-75
6,DC:A6:32:33:B0:C2,2020-07-02 14:00:16.094735,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-69
7,DC:A6:32:33:B0:C2,2020-07-02 14:00:17.422131,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-75
8,DC:A6:32:33:B0:C2,2020-07-02 14:00:19.309749,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-71
9,DC:A6:32:33:B0:C2,2020-07-02 14:00:21.314756,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-71
10,DC:A6:32:33:B0:C2,2020-07-02 14:00:23.319642,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-71
11,DC:A6:32:33:B0:C2,2020-07-02 14:00:24.473526,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-74
12,DC:A6:32:33:B0:C2,2020-07-02 14:00:25.862138,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-74
13,DC:A6:32:33:B0:C2,2020-07-02 14:00:26.126399,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-74
14,DC:A6:32:33:B0:C2,2020-07-02 14:00:27.891045,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-71
15,DC:A6:32:33:B0:C2,2020-07-02 14:00:28.028314,dc147748-bc8d-11ea-951e-dca63233b0c1,1,1,1,-69
