SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-22 18:06:26.350537,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-66
1,DC:A6:32:33:B0:C2,2020-07-22 18:06:27.451597,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-62
2,DC:A6:32:33:B0:C2,2020-07-22 18:06:29.324181,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-67
3,DC:A6:32:33:B0:C2,2020-07-22 18:06:30.366559,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-67
4,DC:A6:32:33:B0:C2,2020-07-22 18:06:31.115359,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-67
5,DC:A6:32:33:B0:C2,2020-07-22 18:06:33.021612,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-69
6,DC:A6:32:33:B0:C2,2020-07-22 18:06:34.112987,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-68
7,DC:A6:32:33:B0:C2,2020-07-22 18:06:35.111647,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-67
8,DC:A6:32:33:B0:C2,2020-07-22 18:06:36.295521,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-61
9,DC:A6:32:33:B0:C2,2020-07-22 18:06:37.843086,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-61
10,DC:A6:32:33:B0:C2,2020-07-22 18:06:38.154133,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-69
11,DC:A6:32:33:B0:C2,2020-07-22 18:06:39.662925,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-69
12,DC:A6:32:33:B0:C2,2020-07-22 18:06:40.104087,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-69
13,DC:A6:32:33:B0:C2,2020-07-22 18:06:42.109273,9559c648-cc67-11ea-9e13-dca63233b0c1,1,1,1,-67
