SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-06-26 15:47:44.524028,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
1,DC:A6:32:33:B0:C2,2020-06-26 15:47:46.529189,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-56
2,DC:A6:32:33:B0:C2,2020-06-26 15:47:47.841621,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
3,DC:A6:32:33:B0:C2,2020-06-26 15:47:48.049052,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
4,DC:A6:32:33:B0:C2,2020-06-26 15:47:50.054285,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-58
5,DC:A6:32:33:B0:C2,2020-06-26 15:47:52.022759,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-56
6,DC:A6:32:33:B0:C2,2020-06-26 15:47:54.056522,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-56
7,DC:A6:32:33:B0:C2,2020-06-26 15:47:56.061807,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
8,DC:A6:32:33:B0:C2,2020-06-26 15:47:58.066709,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
9,DC:A6:32:33:B0:C2,2020-06-26 15:47:59.311795,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
10,DC:A6:32:33:B0:C2,2020-06-26 15:48:01.316729,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
11,DC:A6:32:33:B0:C2,2020-06-26 15:48:03.321858,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-56
12,DC:A6:32:33:B0:C2,2020-06-26 15:48:05.326869,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
13,DC:A6:32:33:B0:C2,2020-06-26 15:48:07.331740,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
14,DC:A6:32:33:B0:C2,2020-06-26 15:48:09.336879,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
15,DC:A6:32:33:B0:C2,2020-06-26 15:48:10.879421,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
16,DC:A6:32:33:B0:C2,2020-06-26 15:48:12.885582,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
17,DC:A6:32:33:B0:C2,2020-06-26 15:48:13.002240,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-56
18,DC:A6:32:33:B0:C2,2020-06-26 15:48:15.006928,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-58
19,DC:A6:32:33:B0:C2,2020-06-26 15:48:16.202466,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
20,DC:A6:32:33:B0:C2,2020-06-26 15:48:18.206941,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-56
21,DC:A6:32:33:B0:C2,2020-06-26 15:48:19.898209,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-57
22,DC:A6:32:33:B0:C2,2020-06-26 15:48:20.388141,e40caeea-b7e5-11ea-a54b-dca63233b0c1,1,1,1,-58
