SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-02 17:25:40.927988,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-70
1,DC:A6:32:33:B0:C2,2020-07-02 17:25:41.038637,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-68
2,DC:A6:32:33:B0:C2,2020-07-02 17:25:42.515368,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
3,DC:A6:32:33:B0:C2,2020-07-02 17:25:43.231533,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
4,DC:A6:32:33:B0:C2,2020-07-02 17:25:45.241285,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-68
5,DC:A6:32:33:B0:C2,2020-07-02 17:25:47.057911,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-63
6,DC:A6:32:33:B0:C2,2020-07-02 17:25:48.847774,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-68
7,DC:A6:32:33:B0:C2,2020-07-02 17:25:49.027678,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-64
8,DC:A6:32:33:B0:C2,2020-07-02 17:25:50.116474,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-70
9,DC:A6:32:33:B0:C2,2020-07-02 17:25:51.746692,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-63
10,DC:A6:32:33:B0:C2,2020-07-02 17:25:52.056463,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-63
11,DC:A6:32:33:B0:C2,2020-07-02 17:25:53.240289,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-70
12,DC:A6:32:33:B0:C2,2020-07-02 17:25:54.292802,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
13,DC:A6:32:33:B0:C2,2020-07-02 17:25:55.369805,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-70
14,DC:A6:32:33:B0:C2,2020-07-02 17:25:57.374755,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
15,DC:A6:32:33:B0:C2,2020-07-02 17:25:58.291729,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
16,DC:A6:32:33:B0:C2,2020-07-02 17:25:59.621588,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-70
17,DC:A6:32:33:B0:C2,2020-07-02 17:26:00.170257,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
18,DC:A6:32:33:B0:C2,2020-07-02 17:26:01.906099,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
19,DC:A6:32:33:B0:C2,2020-07-02 17:26:02.005332,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
20,DC:A6:32:33:B0:C2,2020-07-02 17:26:03.244084,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
21,DC:A6:32:33:B0:C2,2020-07-02 17:26:04.186813,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
22,DC:A6:32:33:B0:C2,2020-07-02 17:26:06.191742,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
23,DC:A6:32:33:B0:C2,2020-07-02 17:26:07.680545,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-70
24,DC:A6:32:33:B0:C2,2020-07-02 17:26:08.426601,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
25,DC:A6:32:33:B0:C2,2020-07-02 17:26:10.072418,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
26,DC:A6:32:33:B0:C2,2020-07-02 17:26:11.579256,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-70
27,DC:A6:32:33:B0:C2,2020-07-02 17:26:12.847952,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
28,DC:A6:32:33:B0:C2,2020-07-02 17:26:13.247923,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
29,DC:A6:32:33:B0:C2,2020-07-02 17:26:14.516686,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
30,DC:A6:32:33:B0:C2,2020-07-02 17:26:15.923102,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
31,DC:A6:32:33:B0:C2,2020-07-02 17:26:16.002934,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
32,DC:A6:32:33:B0:C2,2020-07-02 17:26:17.137395,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-69
33,DC:A6:32:33:B0:C2,2020-07-02 17:26:18.921865,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
34,DC:A6:32:33:B0:C2,2020-07-02 17:26:19.029148,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
35,DC:A6:32:33:B0:C2,2020-07-02 17:26:20.600495,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
36,DC:A6:32:33:B0:C2,2020-07-02 17:26:21.349212,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
37,DC:A6:32:33:B0:C2,2020-07-02 17:26:22.707925,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
38,DC:A6:32:33:B0:C2,2020-07-02 17:26:23.171678,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-68
39,DC:A6:32:33:B0:C2,2020-07-02 17:26:24.217284,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
40,DC:A6:32:33:B0:C2,2020-07-02 17:26:26.221924,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
41,DC:A6:32:33:B0:C2,2020-07-02 17:26:27.205591,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
42,DC:A6:32:33:B0:C2,2020-07-02 17:26:28.186934,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
43,DC:A6:32:33:B0:C2,2020-07-02 17:26:29.211815,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-73
44,DC:A6:32:33:B0:C2,2020-07-02 17:26:30.196782,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
45,DC:A6:32:33:B0:C2,2020-07-02 17:26:31.119448,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
46,DC:A6:32:33:B0:C2,2020-07-02 17:26:32.445666,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
47,DC:A6:32:33:B0:C2,2020-07-02 17:26:33.254381,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
48,DC:A6:32:33:B0:C2,2020-07-02 17:26:34.003688,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
49,DC:A6:32:33:B0:C2,2020-07-02 17:26:36.008148,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
50,DC:A6:32:33:B0:C2,2020-07-02 17:26:37.115647,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
51,DC:A6:32:33:B0:C2,2020-07-02 17:26:38.130632,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
52,DC:A6:32:33:B0:C2,2020-07-02 17:26:39.349391,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
53,DC:A6:32:33:B0:C2,2020-07-02 17:26:41.354537,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
54,DC:A6:32:33:B0:C2,2020-07-02 17:26:42.364388,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
55,DC:A6:32:33:B0:C2,2020-07-02 17:26:43.219960,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-55
56,DC:A6:32:33:B0:C2,2020-07-02 17:26:44.061828,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
57,DC:A6:32:33:B0:C2,2020-07-02 17:26:46.066936,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-73
58,DC:A6:32:33:B0:C2,2020-07-02 17:26:47.442009,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
59,DC:A6:32:33:B0:C2,2020-07-02 17:26:48.536915,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
60,DC:A6:32:33:B0:C2,2020-07-02 17:26:49.601861,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
61,DC:A6:32:33:B0:C2,2020-07-02 17:26:50.107436,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
62,DC:A6:32:33:B0:C2,2020-07-02 17:26:51.958132,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-64
63,DC:A6:32:33:B0:C2,2020-07-02 17:26:52.029630,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-64
64,DC:A6:32:33:B0:C2,2020-07-02 17:26:53.384581,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
65,DC:A6:32:33:B0:C2,2020-07-02 17:26:54.452560,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
66,DC:A6:32:33:B0:C2,2020-07-02 17:26:55.261996,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
67,DC:A6:32:33:B0:C2,2020-07-02 17:26:57.198295,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
68,DC:A6:32:33:B0:C2,2020-07-02 17:26:58.038341,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
69,DC:A6:32:33:B0:C2,2020-07-02 17:26:59.132111,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
70,DC:A6:32:33:B0:C2,2020-07-02 17:27:00.683248,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
71,DC:A6:32:33:B0:C2,2020-07-02 17:27:01.185854,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
72,DC:A6:32:33:B0:C2,2020-07-02 17:27:03.190836,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
73,DC:A6:32:33:B0:C2,2020-07-02 17:27:04.304673,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
74,DC:A6:32:33:B0:C2,2020-07-02 17:27:06.309562,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
75,DC:A6:32:33:B0:C2,2020-07-02 17:27:07.308300,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-73
76,DC:A6:32:33:B0:C2,2020-07-02 17:27:08.118298,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-65
77,DC:A6:32:33:B0:C2,2020-07-02 17:27:09.059548,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
78,DC:A6:32:33:B0:C2,2020-07-02 17:27:10.020808,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-72
79,DC:A6:32:33:B0:C2,2020-07-02 17:27:12.006980,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-71
80,DC:A6:32:33:B0:C2,2020-07-02 17:27:13.242089,93c16024-bcaa-11ea-8708-dca63233b0c1,1,1,1,-66
