SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-04 11:45:25.315311,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-85
1,DC:A6:32:33:B0:C2,2020-07-04 11:45:27.320554,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-82
2,DC:A6:32:33:B0:C2,2020-07-04 11:45:28.144164,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-82
3,DC:A6:32:33:B0:C2,2020-07-04 11:45:30.149276,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-67
4,DC:A6:32:33:B0:C2,2020-07-04 11:45:32.154220,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-78
5,DC:A6:32:33:B0:C2,2020-07-04 11:45:33.164121,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-84
6,DC:A6:32:33:B0:C2,2020-07-04 11:45:35.169249,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-67
7,DC:A6:32:33:B0:C2,2020-07-04 11:45:37.174043,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-68
8,DC:A6:32:33:B0:C2,2020-07-04 11:45:39.179193,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-85
9,DC:A6:32:33:B0:C2,2020-07-04 11:45:41.184177,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-73
10,DC:A6:32:33:B0:C2,2020-07-04 11:45:42.332789,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-85
11,DC:A6:32:33:B0:C2,2020-07-04 11:45:43.175223,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-74
12,DC:A6:32:33:B0:C2,2020-07-04 11:45:45.002612,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-74
13,DC:A6:32:33:B0:C2,2020-07-04 11:45:46.202699,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-86
14,DC:A6:32:33:B0:C2,2020-07-04 11:45:47.495998,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-77
15,DC:A6:32:33:B0:C2,2020-07-04 11:45:49.501505,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-87
16,DC:A6:32:33:B0:C2,2020-07-04 11:45:50.071581,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-87
17,DC:A6:32:33:B0:C2,2020-07-04 11:45:51.363947,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-75
18,DC:A6:32:33:B0:C2,2020-07-04 11:45:53.220314,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-67
19,DC:A6:32:33:B0:C2,2020-07-04 11:45:55.225180,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-80
20,DC:A6:32:33:B0:C2,2020-07-04 11:45:57.230306,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-74
21,DC:A6:32:33:B0:C2,2020-07-04 11:45:59.112776,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-85
22,DC:A6:32:33:B0:C2,2020-07-04 11:46:00.398887,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-66
23,DC:A6:32:33:B0:C2,2020-07-04 11:46:01.168844,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-65
24,DC:A6:32:33:B0:C2,2020-07-04 11:46:03.174008,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-65
25,DC:A6:32:33:B0:C2,2020-07-04 11:46:04.260108,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-65
26,DC:A6:32:33:B0:C2,2020-07-04 11:46:05.549042,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-65
27,DC:A6:32:33:B0:C2,2020-07-04 11:46:06.842603,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-65
28,DC:A6:32:33:B0:C2,2020-07-04 11:46:07.013725,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-66
29,DC:A6:32:33:B0:C2,2020-07-04 11:46:09.018977,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-66
30,DC:A6:32:33:B0:C2,2020-07-04 11:46:11.023964,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-84
31,DC:A6:32:33:B0:C2,2020-07-04 11:46:12.004469,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-76
32,DC:A6:32:33:B0:C2,2020-07-04 11:46:13.236316,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-79
33,DC:A6:32:33:B0:C2,2020-07-04 11:46:14.591438,5fe84d08-be0d-11ea-a6ad-dca63233b0c1,1,1,1,-66
