SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-22 17:44:06.340941,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-75
1,DC:A6:32:33:B0:C2,2020-07-22 17:44:08.346553,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-76
2,DC:A6:32:33:B0:C2,2020-07-22 17:44:09.241199,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-73
3,DC:A6:32:33:B0:C2,2020-07-22 17:44:11.246626,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-72
4,DC:A6:32:33:B0:C2,2020-07-22 17:44:13.127329,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-70
5,DC:A6:32:33:B0:C2,2020-07-22 17:44:15.132875,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-70
6,DC:A6:32:33:B0:C2,2020-07-22 17:44:17.137050,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-78
7,DC:A6:32:33:B0:C2,2020-07-22 17:44:18.812741,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-70
8,DC:A6:32:33:B0:C2,2020-07-22 17:44:20.817007,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-77
9,DC:A6:32:33:B0:C2,2020-07-22 17:44:21.331986,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-79
10,DC:A6:32:33:B0:C2,2020-07-22 17:44:23.337454,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-73
11,DC:A6:32:33:B0:C2,2020-07-22 17:44:25.343146,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-69
12,DC:A6:32:33:B0:C2,2020-07-22 17:44:27.348589,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-78
13,DC:A6:32:33:B0:C2,2020-07-22 17:44:28.122074,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-73
14,DC:A6:32:33:B0:C2,2020-07-22 17:44:30.127668,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-69
15,DC:A6:32:33:B0:C2,2020-07-22 17:44:32.132060,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-78
16,DC:A6:32:33:B0:C2,2020-07-22 17:44:34.137735,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-76
17,DC:A6:32:33:B0:C2,2020-07-22 17:44:35.549639,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-74
18,DC:A6:32:33:B0:C2,2020-07-22 17:44:36.259531,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-74
19,DC:A6:32:33:B0:C2,2020-07-22 17:44:38.265126,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-69
20,DC:A6:32:33:B0:C2,2020-07-22 17:44:40.151434,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-75
21,DC:A6:32:33:B0:C2,2020-07-22 17:44:41.187198,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-70
22,DC:A6:32:33:B0:C2,2020-07-22 17:44:43.192242,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-71
23,DC:A6:32:33:B0:C2,2020-07-22 17:44:45.196744,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-78
24,DC:A6:32:33:B0:C2,2020-07-22 17:44:47.202291,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-75
25,DC:A6:32:33:B0:C2,2020-07-22 17:44:49.059274,75e788ca-cc64-11ea-b176-dca63233b0c1,1,1,1,-78
