SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-05 18:01:59.129047,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
1,DC:A6:32:33:B0:C2,2020-07-05 18:02:00.320782,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
2,DC:A6:32:33:B0:C2,2020-07-05 18:02:01.409480,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-69
3,DC:A6:32:33:B0:C2,2020-07-05 18:02:02.718300,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-67
4,DC:A6:32:33:B0:C2,2020-07-05 18:02:03.201287,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
5,DC:A6:32:33:B0:C2,2020-07-05 18:02:04.598210,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
6,DC:A6:32:33:B0:C2,2020-07-05 18:02:05.038200,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-67
7,DC:A6:32:33:B0:C2,2020-07-05 18:02:06.585743,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
8,DC:A6:32:33:B0:C2,2020-07-05 18:02:07.059400,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
9,DC:A6:32:33:B0:C2,2020-07-05 18:02:08.278400,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-67
10,DC:A6:32:33:B0:C2,2020-07-05 18:02:09.073294,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
11,DC:A6:32:33:B0:C2,2020-07-05 18:02:11.078469,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
12,DC:A6:32:33:B0:C2,2020-07-05 18:02:12.020895,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
13,DC:A6:32:33:B0:C2,2020-07-05 18:02:13.650957,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-67
14,DC:A6:32:33:B0:C2,2020-07-05 18:02:14.672143,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-67
15,DC:A6:32:33:B0:C2,2020-07-05 18:02:15.003274,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
16,DC:A6:32:33:B0:C2,2020-07-05 18:02:16.098343,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
17,DC:A6:32:33:B0:C2,2020-07-05 18:02:17.407905,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
18,DC:A6:32:33:B0:C2,2020-07-05 18:02:19.079707,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-69
19,DC:A6:32:33:B0:C2,2020-07-05 18:02:20.443565,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
20,DC:A6:32:33:B0:C2,2020-07-05 18:02:21.252177,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
21,DC:A6:32:33:B0:C2,2020-07-05 18:02:22.024677,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-57
22,DC:A6:32:33:B0:C2,2020-07-05 18:02:23.654235,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-67
23,DC:A6:32:33:B0:C2,2020-07-05 18:02:24.038408,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
24,DC:A6:32:33:B0:C2,2020-07-05 18:02:25.132258,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-69
25,DC:A6:32:33:B0:C2,2020-07-05 18:02:26.098654,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-69
26,DC:A6:32:33:B0:C2,2020-07-05 18:02:27.139793,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
27,DC:A6:32:33:B0:C2,2020-07-05 18:02:28.049783,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
28,DC:A6:32:33:B0:C2,2020-07-05 18:02:30.054995,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
29,DC:A6:32:33:B0:C2,2020-07-05 18:02:32.060022,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-68
30,DC:A6:32:33:B0:C2,2020-07-05 18:02:33.754956,247888e2-bf0b-11ea-b405-dca63233b0c1,1,1,1,-67
