SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-01 12:18:21.243226,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-65
1,DC:A6:32:33:B0:C2,2020-07-01 12:18:22.199377,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-62
2,DC:A6:32:33:B0:C2,2020-07-01 12:18:23.839064,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-61
3,DC:A6:32:33:B0:C2,2020-07-01 12:18:24.006483,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
4,DC:A6:32:33:B0:C2,2020-07-01 12:18:25.230932,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
5,DC:A6:32:33:B0:C2,2020-07-01 12:18:27.135578,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
6,DC:A6:32:33:B0:C2,2020-07-01 12:18:28.048001,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-65
7,DC:A6:32:33:B0:C2,2020-07-01 12:18:29.271870,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-68
8,DC:A6:32:33:B0:C2,2020-07-01 12:18:30.157027,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
9,DC:A6:32:33:B0:C2,2020-07-01 12:18:31.180717,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-69
10,DC:A6:32:33:B0:C2,2020-07-01 12:18:32.580822,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
11,DC:A6:32:33:B0:C2,2020-07-01 12:18:33.349768,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-69
12,DC:A6:32:33:B0:C2,2020-07-01 12:18:34.265946,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
13,DC:A6:32:33:B0:C2,2020-07-01 12:18:35.534869,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
14,DC:A6:32:33:B0:C2,2020-07-01 12:18:36.398730,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
15,DC:A6:32:33:B0:C2,2020-07-01 12:18:37.316155,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
16,DC:A6:32:33:B0:C2,2020-07-01 12:18:38.119924,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-65
17,DC:A6:32:33:B0:C2,2020-07-01 12:18:39.490210,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
18,DC:A6:32:33:B0:C2,2020-07-01 12:18:40.173204,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-71
19,DC:A6:32:33:B0:C2,2020-07-01 12:18:42.015432,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-71
20,DC:A6:32:33:B0:C2,2020-07-01 12:18:43.170439,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-72
21,DC:A6:32:33:B0:C2,2020-07-01 12:18:44.109120,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-72
22,DC:A6:32:33:B0:C2,2020-07-01 12:18:46.114448,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
23,DC:A6:32:33:B0:C2,2020-07-01 12:18:47.030573,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
24,DC:A6:32:33:B0:C2,2020-07-01 12:18:48.251927,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-70
25,DC:A6:32:33:B0:C2,2020-07-01 12:18:49.020713,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
26,DC:A6:32:33:B0:C2,2020-07-01 12:18:50.088291,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
27,DC:A6:32:33:B0:C2,2020-07-01 12:18:51.002055,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
28,DC:A6:32:33:B0:C2,2020-07-01 12:18:52.072376,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-67
29,DC:A6:32:33:B0:C2,2020-07-01 12:18:53.292324,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-70
30,DC:A6:32:33:B0:C2,2020-07-01 12:18:54.037220,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-66
31,DC:A6:32:33:B0:C2,2020-07-01 12:18:56.042585,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-69
32,DC:A6:32:33:B0:C2,2020-07-01 12:18:57.347557,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-68
33,DC:A6:32:33:B0:C2,2020-07-01 12:18:59.008979,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
34,DC:A6:32:33:B0:C2,2020-07-01 12:19:00.297769,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-70
35,DC:A6:32:33:B0:C2,2020-07-01 12:19:02.302955,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-65
36,DC:A6:32:33:B0:C2,2020-07-01 12:19:04.078179,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-70
37,DC:A6:32:33:B0:C2,2020-07-01 12:19:06.083242,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-70
38,DC:A6:32:33:B0:C2,2020-07-01 12:19:07.272110,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
39,DC:A6:32:33:B0:C2,2020-07-01 12:19:08.169537,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-65
40,DC:A6:32:33:B0:C2,2020-07-01 12:19:09.228441,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
41,DC:A6:32:33:B0:C2,2020-07-01 12:19:10.062890,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-62
42,DC:A6:32:33:B0:C2,2020-07-01 12:19:12.012165,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-64
43,DC:A6:32:33:B0:C2,2020-07-01 12:19:14.017570,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-63
44,DC:A6:32:33:B0:C2,2020-07-01 12:19:15.586407,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-67
45,DC:A6:32:33:B0:C2,2020-07-01 12:19:16.349457,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-68
46,DC:A6:32:33:B0:C2,2020-07-01 12:19:17.169416,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-69
47,DC:A6:32:33:B0:C2,2020-07-01 12:19:18.619112,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-66
48,DC:A6:32:33:B0:C2,2020-07-01 12:19:19.079586,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-74
49,DC:A6:32:33:B0:C2,2020-07-01 12:19:21.083554,79c6a958-bbb6-11ea-aed4-dca63233b0c1,1,1,1,-62
