SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-02 13:28:44.638506,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-75
1,DC:A6:32:33:B0:C2,2020-07-02 13:28:45.007530,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
2,DC:A6:32:33:B0:C2,2020-07-02 13:28:46.383002,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-85
3,DC:A6:32:33:B0:C2,2020-07-02 13:28:47.805562,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-68
4,DC:A6:32:33:B0:C2,2020-07-02 13:28:48.341685,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-74
5,DC:A6:32:33:B0:C2,2020-07-02 13:28:49.631083,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
6,DC:A6:32:33:B0:C2,2020-07-02 13:28:50.172267,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-76
7,DC:A6:32:33:B0:C2,2020-07-02 13:28:51.147918,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
8,DC:A6:32:33:B0:C2,2020-07-02 13:28:53.152949,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-80
9,DC:A6:32:33:B0:C2,2020-07-02 13:28:54.467395,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
10,DC:A6:32:33:B0:C2,2020-07-02 13:28:55.526687,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
11,DC:A6:32:33:B0:C2,2020-07-02 13:28:56.430601,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-77
12,DC:A6:32:33:B0:C2,2020-07-02 13:28:57.181729,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-75
13,DC:A6:32:33:B0:C2,2020-07-02 13:28:58.651710,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
14,DC:A6:32:33:B0:C2,2020-07-02 13:29:00.010468,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
15,DC:A6:32:33:B0:C2,2020-07-02 13:29:02.015612,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
16,DC:A6:32:33:B0:C2,2020-07-02 13:29:04.020689,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-74
17,DC:A6:32:33:B0:C2,2020-07-02 13:29:05.338147,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
18,DC:A6:32:33:B0:C2,2020-07-02 13:29:06.519329,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
19,DC:A6:32:33:B0:C2,2020-07-02 13:29:08.148070,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
20,DC:A6:32:33:B0:C2,2020-07-02 13:29:09.780728,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-82
21,DC:A6:32:33:B0:C2,2020-07-02 13:29:10.044844,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-82
22,DC:A6:32:33:B0:C2,2020-07-02 13:29:11.550759,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-75
23,DC:A6:32:33:B0:C2,2020-07-02 13:29:12.841977,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-77
24,DC:A6:32:33:B0:C2,2020-07-02 13:29:13.843161,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
25,DC:A6:32:33:B0:C2,2020-07-02 13:29:14.386870,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-75
26,DC:A6:32:33:B0:C2,2020-07-02 13:29:15.336934,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
27,DC:A6:32:33:B0:C2,2020-07-02 13:29:16.189406,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
28,DC:A6:32:33:B0:C2,2020-07-02 13:29:17.018190,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
29,DC:A6:32:33:B0:C2,2020-07-02 13:29:19.023317,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-76
30,DC:A6:32:33:B0:C2,2020-07-02 13:29:20.008221,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-73
31,DC:A6:32:33:B0:C2,2020-07-02 13:29:21.642131,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-73
32,DC:A6:32:33:B0:C2,2020-07-02 13:29:23.458218,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
33,DC:A6:32:33:B0:C2,2020-07-02 13:29:24.820780,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-75
34,DC:A6:32:33:B0:C2,2020-07-02 13:29:25.018111,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-73
35,DC:A6:32:33:B0:C2,2020-07-02 13:29:27.023392,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
36,DC:A6:32:33:B0:C2,2020-07-02 13:29:29.028370,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-76
37,DC:A6:32:33:B0:C2,2020-07-02 13:29:31.033438,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-72
38,DC:A6:32:33:B0:C2,2020-07-02 13:29:32.367047,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-73
39,DC:A6:32:33:B0:C2,2020-07-02 13:29:33.938429,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
40,DC:A6:32:33:B0:C2,2020-07-02 13:29:34.046945,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
41,DC:A6:32:33:B0:C2,2020-07-02 13:29:35.332771,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
42,DC:A6:32:33:B0:C2,2020-07-02 13:29:36.048465,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-73
43,DC:A6:32:33:B0:C2,2020-07-02 13:29:38.053401,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
44,DC:A6:32:33:B0:C2,2020-07-02 13:29:39.089740,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-77
45,DC:A6:32:33:B0:C2,2020-07-02 13:29:40.417186,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-77
46,DC:A6:32:33:B0:C2,2020-07-02 13:29:41.222120,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
47,DC:A6:32:33:B0:C2,2020-07-02 13:29:42.512271,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-82
48,DC:A6:32:33:B0:C2,2020-07-02 13:29:43.105879,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-76
49,DC:A6:32:33:B0:C2,2020-07-02 13:29:44.714679,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-83
50,DC:A6:32:33:B0:C2,2020-07-02 13:29:45.099665,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-77
51,DC:A6:32:33:B0:C2,2020-07-02 13:29:47.104742,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-80
52,DC:A6:32:33:B0:C2,2020-07-02 13:29:48.265493,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-76
53,DC:A6:32:33:B0:C2,2020-07-02 13:29:49.065949,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-78
54,DC:A6:32:33:B0:C2,2020-07-02 13:29:50.038458,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-75
55,DC:A6:32:33:B0:C2,2020-07-02 13:29:52.043633,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-72
56,DC:A6:32:33:B0:C2,2020-07-02 13:29:53.228581,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
57,DC:A6:32:33:B0:C2,2020-07-02 13:29:54.119747,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
58,DC:A6:32:33:B0:C2,2020-07-02 13:29:55.336042,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
59,DC:A6:32:33:B0:C2,2020-07-02 13:29:57.242384,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
60,DC:A6:32:33:B0:C2,2020-07-02 13:29:59.157353,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
61,DC:A6:32:33:B0:C2,2020-07-02 13:30:00.068687,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
62,DC:A6:32:33:B0:C2,2020-07-02 13:30:01.154191,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
63,DC:A6:32:33:B0:C2,2020-07-02 13:30:02.517308,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-68
64,DC:A6:32:33:B0:C2,2020-07-02 13:30:03.229965,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-72
65,DC:A6:32:33:B0:C2,2020-07-02 13:30:04.449970,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
66,DC:A6:32:33:B0:C2,2020-07-02 13:30:05.589857,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-68
67,DC:A6:32:33:B0:C2,2020-07-02 13:30:07.595055,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
68,DC:A6:32:33:B0:C2,2020-07-02 13:30:08.222370,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
69,DC:A6:32:33:B0:C2,2020-07-02 13:30:09.605038,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
70,DC:A6:32:33:B0:C2,2020-07-02 13:30:10.892466,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
71,DC:A6:32:33:B0:C2,2020-07-02 13:30:11.667345,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
72,DC:A6:32:33:B0:C2,2020-07-02 13:30:12.021247,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
73,DC:A6:32:33:B0:C2,2020-07-02 13:30:14.026255,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-70
74,DC:A6:32:33:B0:C2,2020-07-02 13:30:15.600158,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
75,DC:A6:32:33:B0:C2,2020-07-02 13:30:17.605029,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
76,DC:A6:32:33:B0:C2,2020-07-02 13:30:18.402612,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-69
77,DC:A6:32:33:B0:C2,2020-07-02 13:30:20.223148,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
78,DC:A6:32:33:B0:C2,2020-07-02 13:30:21.182648,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-68
79,DC:A6:32:33:B0:C2,2020-07-02 13:30:23.187567,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-71
80,DC:A6:32:33:B0:C2,2020-07-02 13:30:24.517678,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-72
81,DC:A6:32:33:B0:C2,2020-07-02 13:30:25.061292,73e7cda4-bc89-11ea-8eb7-dca63233b0c1,1,1,1,-68
