SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-20 11:06:34.106176,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
1,DC:A6:32:33:B0:C2,2020-07-20 11:06:36.111113,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-71
2,DC:A6:32:33:B0:C2,2020-07-20 11:06:38.116181,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
3,DC:A6:32:33:B0:C2,2020-07-20 11:06:39.007302,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
4,DC:A6:32:33:B0:C2,2020-07-20 11:06:41.012521,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-72
5,DC:A6:32:33:B0:C2,2020-07-20 11:06:43.017538,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-71
6,DC:A6:32:33:B0:C2,2020-07-20 11:06:45.022480,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
7,DC:A6:32:33:B0:C2,2020-07-20 11:06:46.066365,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-67
8,DC:A6:32:33:B0:C2,2020-07-20 11:06:48.071341,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
9,DC:A6:32:33:B0:C2,2020-07-20 11:06:49.584519,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-67
10,DC:A6:32:33:B0:C2,2020-07-20 11:06:50.573790,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
11,DC:A6:32:33:B0:C2,2020-07-20 11:06:51.231829,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
12,DC:A6:32:33:B0:C2,2020-07-20 11:06:52.041461,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-77
13,DC:A6:32:33:B0:C2,2020-07-20 11:06:53.607607,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-78
14,DC:A6:32:33:B0:C2,2020-07-20 11:06:55.187804,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-75
15,DC:A6:32:33:B0:C2,2020-07-20 11:06:57.192065,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-65
16,DC:A6:32:33:B0:C2,2020-07-20 11:06:58.026645,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-71
17,DC:A6:32:33:B0:C2,2020-07-20 11:06:59.660248,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-76
18,DC:A6:32:33:B0:C2,2020-07-20 11:07:00.197652,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-77
19,DC:A6:32:33:B0:C2,2020-07-20 11:07:02.202937,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-67
20,DC:A6:32:33:B0:C2,2020-07-20 11:07:03.176609,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
21,DC:A6:32:33:B0:C2,2020-07-20 11:07:04.909247,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
22,DC:A6:32:33:B0:C2,2020-07-20 11:07:05.017810,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-79
23,DC:A6:32:33:B0:C2,2020-07-20 11:07:07.023041,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-67
24,DC:A6:32:33:B0:C2,2020-07-20 11:07:08.449209,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-65
25,DC:A6:32:33:B0:C2,2020-07-20 11:07:09.411706,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
26,DC:A6:32:33:B0:C2,2020-07-20 11:07:11.416950,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
27,DC:A6:32:33:B0:C2,2020-07-20 11:07:12.391776,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
28,DC:A6:32:33:B0:C2,2020-07-20 11:07:13.407056,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
29,DC:A6:32:33:B0:C2,2020-07-20 11:07:14.835581,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
30,DC:A6:32:33:B0:C2,2020-07-20 11:07:15.108032,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-75
31,DC:A6:32:33:B0:C2,2020-07-20 11:07:17.113327,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
32,DC:A6:32:33:B0:C2,2020-07-20 11:07:18.099384,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
33,DC:A6:32:33:B0:C2,2020-07-20 11:07:20.104582,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-65
34,DC:A6:32:33:B0:C2,2020-07-20 11:07:22.109512,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
35,DC:A6:32:33:B0:C2,2020-07-20 11:07:23.632616,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
36,DC:A6:32:33:B0:C2,2020-07-20 11:07:25.638251,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-66
37,DC:A6:32:33:B0:C2,2020-07-20 11:07:26.140698,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
38,DC:A6:32:33:B0:C2,2020-07-20 11:07:28.145890,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
39,DC:A6:32:33:B0:C2,2020-07-20 11:07:30.150958,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-76
40,DC:A6:32:33:B0:C2,2020-07-20 11:07:31.328561,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-76
41,DC:A6:32:33:B0:C2,2020-07-20 11:07:33.333544,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-66
42,DC:A6:32:33:B0:C2,2020-07-20 11:07:34.206783,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-66
43,DC:A6:32:33:B0:C2,2020-07-20 11:07:35.649809,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-66
44,DC:A6:32:33:B0:C2,2020-07-20 11:07:36.191074,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
45,DC:A6:32:33:B0:C2,2020-07-20 11:07:37.191675,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-65
46,DC:A6:32:33:B0:C2,2020-07-20 11:07:39.197404,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
47,DC:A6:32:33:B0:C2,2020-07-20 11:07:41.202593,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-75
48,DC:A6:32:33:B0:C2,2020-07-20 11:07:42.447463,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-66
49,DC:A6:32:33:B0:C2,2020-07-20 11:07:43.537571,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-65
50,DC:A6:32:33:B0:C2,2020-07-20 11:07:44.263690,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-71
51,DC:A6:32:33:B0:C2,2020-07-20 11:07:46.268906,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
52,DC:A6:32:33:B0:C2,2020-07-20 11:07:47.079993,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-66
53,DC:A6:32:33:B0:C2,2020-07-20 11:07:49.085066,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-69
54,DC:A6:32:33:B0:C2,2020-07-20 11:07:51.088870,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-70
55,DC:A6:32:33:B0:C2,2020-07-20 11:07:53.094021,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-75
56,DC:A6:32:33:B0:C2,2020-07-20 11:07:55.014105,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-75
57,DC:A6:32:33:B0:C2,2020-07-20 11:07:56.108998,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
58,DC:A6:32:33:B0:C2,2020-07-20 11:07:58.113353,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-76
59,DC:A6:32:33:B0:C2,2020-07-20 11:08:00.117807,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
60,DC:A6:32:33:B0:C2,2020-07-20 11:08:01.879213,981fc63a-ca9a-11ea-a4d0-dca63233b0c1,1,1,1,-68
