SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:C2,2020-07-03 13:25:19.365109,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
1,DC:A6:32:33:B0:C2,2020-07-03 13:25:21.370422,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
2,DC:A6:32:33:B0:C2,2020-07-03 13:25:22.282804,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-72
3,DC:A6:32:33:B0:C2,2020-07-03 13:25:23.622779,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
4,DC:A6:32:33:B0:C2,2020-07-03 13:25:24.411652,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
5,DC:A6:32:33:B0:C2,2020-07-03 13:25:25.322784,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
6,DC:A6:32:33:B0:C2,2020-07-03 13:25:27.327951,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
7,DC:A6:32:33:B0:C2,2020-07-03 13:25:28.062808,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
8,DC:A6:32:33:B0:C2,2020-07-03 13:25:30.067833,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
9,DC:A6:32:33:B0:C2,2020-07-03 13:25:32.072973,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
10,DC:A6:32:33:B0:C2,2020-07-03 13:25:33.412358,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
11,DC:A6:32:33:B0:C2,2020-07-03 13:25:34.390386,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
12,DC:A6:32:33:B0:C2,2020-07-03 13:25:36.395404,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
13,DC:A6:32:33:B0:C2,2020-07-03 13:25:38.300411,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
14,DC:A6:32:33:B0:C2,2020-07-03 13:25:39.108500,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
15,DC:A6:32:33:B0:C2,2020-07-03 13:25:40.231165,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
16,DC:A6:32:33:B0:C2,2020-07-03 13:25:41.452924,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
17,DC:A6:32:33:B0:C2,2020-07-03 13:25:42.946823,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
18,DC:A6:32:33:B0:C2,2020-07-03 13:25:43.055348,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
19,DC:A6:32:33:B0:C2,2020-07-03 13:25:44.266737,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
20,DC:A6:32:33:B0:C2,2020-07-03 13:25:46.271910,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
21,DC:A6:32:33:B0:C2,2020-07-03 13:25:47.540481,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-74
22,DC:A6:32:33:B0:C2,2020-07-03 13:25:48.135406,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-72
23,DC:A6:32:33:B0:C2,2020-07-03 13:25:49.362517,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
24,DC:A6:32:33:B0:C2,2020-07-03 13:25:51.368180,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
25,DC:A6:32:33:B0:C2,2020-07-03 13:25:52.083113,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
26,DC:A6:32:33:B0:C2,2020-07-03 13:25:53.294297,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
27,DC:A6:32:33:B0:C2,2020-07-03 13:25:55.299484,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
28,DC:A6:32:33:B0:C2,2020-07-03 13:25:56.314317,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
29,DC:A6:32:33:B0:C2,2020-07-03 13:25:57.167284,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
30,DC:A6:32:33:B0:C2,2020-07-03 13:25:58.458843,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
31,DC:A6:32:33:B0:C2,2020-07-03 13:26:00.433488,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
32,DC:A6:32:33:B0:C2,2020-07-03 13:26:01.044507,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
33,DC:A6:32:33:B0:C2,2020-07-03 13:26:02.111900,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
34,DC:A6:32:33:B0:C2,2020-07-03 13:26:04.115812,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
35,DC:A6:32:33:B0:C2,2020-07-03 13:26:06.120696,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
36,DC:A6:32:33:B0:C2,2020-07-03 13:26:07.392070,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-72
37,DC:A6:32:33:B0:C2,2020-07-03 13:26:08.476952,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
38,DC:A6:32:33:B0:C2,2020-07-03 13:26:09.244400,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
39,DC:A6:32:33:B0:C2,2020-07-03 13:26:10.057141,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-54
40,DC:A6:32:33:B0:C2,2020-07-03 13:26:11.065722,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
41,DC:A6:32:33:B0:C2,2020-07-03 13:26:12.013245,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
42,DC:A6:32:33:B0:C2,2020-07-03 13:26:13.012189,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
43,DC:A6:32:33:B0:C2,2020-07-03 13:26:15.017056,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
44,DC:A6:32:33:B0:C2,2020-07-03 13:26:16.182158,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
45,DC:A6:32:33:B0:C2,2020-07-03 13:26:17.184537,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
46,DC:A6:32:33:B0:C2,2020-07-03 13:26:18.544517,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
47,DC:A6:32:33:B0:C2,2020-07-03 13:26:19.092181,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
48,DC:A6:32:33:B0:C2,2020-07-03 13:26:20.152060,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
49,DC:A6:32:33:B0:C2,2020-07-03 13:26:21.667324,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
50,DC:A6:32:33:B0:C2,2020-07-03 13:26:23.014705,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-72
51,DC:A6:32:33:B0:C2,2020-07-03 13:26:25.019638,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
52,DC:A6:32:33:B0:C2,2020-07-03 13:26:26.393491,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
53,DC:A6:32:33:B0:C2,2020-07-03 13:26:27.125872,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-72
54,DC:A6:32:33:B0:C2,2020-07-03 13:26:28.070906,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
55,DC:A6:32:33:B0:C2,2020-07-03 13:26:29.320963,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-66
56,DC:A6:32:33:B0:C2,2020-07-03 13:26:31.233603,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-69
57,DC:A6:32:33:B0:C2,2020-07-03 13:26:32.364728,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
58,DC:A6:32:33:B0:C2,2020-07-03 13:26:33.015921,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
59,DC:A6:32:33:B0:C2,2020-07-03 13:26:35.021108,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
60,DC:A6:32:33:B0:C2,2020-07-03 13:26:37.025982,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
61,DC:A6:32:33:B0:C2,2020-07-03 13:26:38.067148,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
62,DC:A6:32:33:B0:C2,2020-07-03 13:26:39.262142,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-67
63,DC:A6:32:33:B0:C2,2020-07-03 13:26:41.032151,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
64,DC:A6:32:33:B0:C2,2020-07-03 13:26:42.469200,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
65,DC:A6:32:33:B0:C2,2020-07-03 13:26:43.017310,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
66,DC:A6:32:33:B0:C2,2020-07-03 13:26:44.423611,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
67,DC:A6:32:33:B0:C2,2020-07-03 13:26:46.428712,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
68,DC:A6:32:33:B0:C2,2020-07-03 13:26:47.472369,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
69,DC:A6:32:33:B0:C2,2020-07-03 13:26:48.362296,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-68
70,DC:A6:32:33:B0:C2,2020-07-03 13:26:49.138614,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-71
71,DC:A6:32:33:B0:C2,2020-07-03 13:26:50.052374,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-70
72,DC:A6:32:33:B0:C2,2020-07-03 13:26:51.127365,28d072e8-bd52-11ea-9b77-dca63233b0c1,1,1,1,-72
